timestamp,minute_of_day,pv_power_kw,bedroom_kw,hall_kw,kitchen_kw,washing_machine_kw,motor_pump_kw,geyser_kw,bedroom_source,hall_source,kitchen_source,washing_machine_source,motor_pump_source,geyser_source
2025-12-01 06:50:00,410,0.216,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:51:00,411,0.221,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:52:00,412,0.225,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:53:00,413,0.229,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:54:00,414,0.233,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:55:00,415,0.238,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:56:00,416,0.242,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:57:00,417,0.246,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:58:00,418,0.25,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:59:00,419,0.255,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:00:00,420,0.259,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:01:00,421,0.263,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:02:00,422,0.267,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:03:00,423,0.271,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:04:00,424,0.276,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:05:00,425,0.28,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:06:00,426,0.284,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:07:00,427,0.288,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:08:00,428,0.292,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:09:00,429,0.297,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:10:00,430,0.301,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:11:00,431,0.305,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:12:00,432,0.309,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:13:00,433,0.313,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:14:00,434,0.317,0.08,0.05,1.2,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:15:00,435,0.321,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:16:00,436,0.326,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 07:17:00,437,0.33,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:18:00,438,0.334,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:19:00,439,0.338,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:20:00,440,0.342,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:21:00,441,0.346,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:22:00,442,0.35,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:23:00,443,0.354,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:24:00,444,0.358,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:25:00,445,0.362,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:26:00,446,0.367,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:27:00,447,0.371,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:28:00,448,0.375,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:29:00,449,0.379,0.08,0.05,0.15,0.0,0.0,1.5,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:30:00,450,0.383,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:31:00,451,0.387,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:32:00,452,0.391,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:33:00,453,0.395,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:34:00,454,0.399,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:35:00,455,0.403,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:36:00,456,0.407,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:37:00,457,0.411,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:38:00,458,0.415,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:39:00,459,0.419,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:40:00,460,0.423,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:41:00,461,0.427,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:42:00,462,0.431,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:43:00,463,0.434,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:44:00,464,0.438,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:45:00,465,0.442,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:46:00,466,0.446,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:47:00,467,0.45,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:48:00,468,0.454,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:49:00,469,0.458,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:50:00,470,0.462,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:51:00,471,0.466,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:52:00,472,0.469,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:53:00,473,0.473,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:54:00,474,0.477,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:55:00,475,0.481,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:56:00,476,0.485,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:57:00,477,0.489,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:58:00,478,0.492,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 07:59:00,479,0.496,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:00:00,480,0.5,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:01:00,481,0.504,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:02:00,482,0.508,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:03:00,483,0.511,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:04:00,484,0.515,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:05:00,485,0.519,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:06:00,486,0.522,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:07:00,487,0.526,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:08:00,488,0.53,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:09:00,489,0.534,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:10:00,490,0.537,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:11:00,491,0.541,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:12:00,492,0.545,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:13:00,493,0.548,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:14:00,494,0.552,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:15:00,495,0.556,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:16:00,496,0.559,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:17:00,497,0.563,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:18:00,498,0.566,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:19:00,499,0.57,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:20:00,500,0.574,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:21:00,501,0.577,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:22:00,502,0.581,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:23:00,503,0.584,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:24:00,504,0.588,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:25:00,505,0.591,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:26:00,506,0.595,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:27:00,507,0.598,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:28:00,508,0.602,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:29:00,509,0.605,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:30:00,510,0.609,1.2,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:31:00,511,0.612,1.2,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:32:00,512,0.616,1.2,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:33:00,513,0.619,1.2,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:34:00,514,0.623,1.2,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:35:00,515,0.626,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:36:00,516,0.629,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:37:00,517,0.633,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:38:00,518,0.636,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:39:00,519,0.639,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:40:00,520,0.643,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:41:00,521,0.646,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:42:00,522,0.649,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:43:00,523,0.653,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:44:00,524,0.656,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:45:00,525,0.659,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:46:00,526,0.663,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:47:00,527,0.666,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:48:00,528,0.669,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:49:00,529,0.672,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:50:00,530,0.676,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:51:00,531,0.679,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:52:00,532,0.682,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:53:00,533,0.685,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:54:00,534,0.688,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:55:00,535,0.692,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:56:00,536,0.695,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:57:00,537,0.698,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:58:00,538,0.701,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 08:59:00,539,0.704,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:00:00,540,0.707,0.05,1.4,0.1,0.0,0.0,0.0,SOLAR,GRID,SOLAR,GRID,GRID,GRID
2025-12-01 09:01:00,541,0.71,0.05,1.4,0.1,0.0,0.0,0.0,SOLAR,GRID,SOLAR,GRID,GRID,GRID
2025-12-01 09:02:00,542,0.713,0.05,1.4,0.1,0.0,0.0,0.0,SOLAR,GRID,SOLAR,GRID,GRID,GRID
2025-12-01 09:03:00,543,0.716,0.05,1.4,0.1,0.0,0.0,0.0,SOLAR,GRID,SOLAR,GRID,GRID,GRID
2025-12-01 09:04:00,544,0.719,0.05,1.4,0.1,0.0,0.0,0.0,SOLAR,GRID,SOLAR,GRID,GRID,GRID
2025-12-01 09:05:00,545,0.722,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,GRID,SOLAR,GRID,GRID,GRID
2025-12-01 09:06:00,546,0.725,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:07:00,547,0.728,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:08:00,548,0.731,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:09:00,549,0.734,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:10:00,550,0.737,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:11:00,551,0.74,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:12:00,552,0.743,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:13:00,553,0.746,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:14:00,554,0.749,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:15:00,555,0.752,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:16:00,556,0.755,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:17:00,557,0.758,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:18:00,558,0.76,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:19:00,559,0.763,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:20:00,560,0.766,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:21:00,561,0.769,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:22:00,562,0.772,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:23:00,563,0.774,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:24:00,564,0.777,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:25:00,565,0.78,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:26:00,566,0.783,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:27:00,567,0.785,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:28:00,568,0.788,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:29:00,569,0.791,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:30:00,570,0.793,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:31:00,571,0.796,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:32:00,572,0.799,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:33:00,573,0.801,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:34:00,574,0.804,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:35:00,575,0.806,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:36:00,576,0.809,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:37:00,577,0.812,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:38:00,578,0.814,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:39:00,579,0.817,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:40:00,580,0.819,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:41:00,581,0.822,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:42:00,582,0.824,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:43:00,583,0.827,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:44:00,584,0.829,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:45:00,585,0.831,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:46:00,586,0.834,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:47:00,587,0.836,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:48:00,588,0.839,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:49:00,589,0.841,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:50:00,590,0.843,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:51:00,591,0.846,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:52:00,592,0.848,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:53:00,593,0.85,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:54:00,594,0.853,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:55:00,595,0.855,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:56:00,596,0.857,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:57:00,597,0.859,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:58:00,598,0.862,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 09:59:00,599,0.864,0.05,0.08,0.1,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-01 10:00:00,600,0.866,0.05,0.08,0.1,1.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
